round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,40.0MB,16.6MB,65.84%,12.78%,1.1GB,7.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.6MB,20.6MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,27.0MB,26.7MB,0.73%,0.09%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,27.1MB,24.2MB,55.36%,17.59%,48.3MB,24.3MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,21.0MB,21.0MB,0.00%,0.00%,10.9KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,99.1MB,54.4MB,99.30%,17.50%,647.4MB,1.1GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.3MB,23.7MB,51.63%,15.94%,44.3MB,22.5MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.9MB,20.9MB,0.00%,0.00%,10.9KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.8MB,26.9MB,0.80%,0.09%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,27.1MB,24.2MB,53.04%,17.40%,48.5MB,24.4MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.8MB,27.0MB,0.77%,0.09%,3.7MB,3.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.9MB,23.8MB,51.74%,17.79%,49.3MB,25.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.7KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,657.8MB,411.8MB,114.37%,84.92%,53.1MB,757.3MB,0B,0B
round0,Docker,sawtooth-validator-3,646.8MB,396.7MB,110.63%,78.29%,52.4MB,57.5MB,0B,0B
round0,Docker,sawtooth-validator-2,642.6MB,397.6MB,112.81%,79.28%,54.7MB,55.5MB,0B,0B
round0,Docker,sawtooth-validator-1,637.0MB,399.2MB,110.94%,79.85%,54.0MB,57.5MB,0B,0B
