round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,44.7MB,16.5MB,62.47%,18.23%,1.4GB,9.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.8MB,46.8MB,0.60%,0.00%,8.6KB,3.6KB,0B,0B
round0,Docker,sawtooth-rest-api-0,104.8MB,50.5MB,84.37%,20.65%,866.2MB,1.4GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,24.5MB,22.9MB,52.15%,11.30%,28.5MB,14.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.9MB,20.9MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,24.6MB,22.8MB,52.03%,12.14%,30.7MB,15.4MB,0B,0B
round0,Docker,sawtooth-rest-api-1,28.4MB,27.6MB,0.95%,0.37%,14.8MB,15.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.7MB,46.7MB,0.68%,0.00%,8.6KB,3.7KB,0B,0B
round0,Docker,sawtooth-validator-0,559.5MB,393.2MB,108.83%,89.02%,39.6MB,882.0MB,0B,0B
round0,Docker,sawtooth-validator-1,539.0MB,385.5MB,111.16%,82.74%,41.5MB,38.5MB,0B,0B
