Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,300,0,5.8 tps,0.06 s,0.01 s,0.02 s,5.8 tps
2,10 TPS,700,0,10.6 tps,0.08 s,0.01 s,0.03 s,10.6 tps
3,15 TPS,680,60,15.4 tps,0.10 s,0.02 s,0.05 s,14.2 tps
4,20 TPS,680,560,20.7 tps,0.11 s,0.01 s,0.05 s,-0.0 tps
5,25 TPS,380,1400,25.3 tps,0.07 s,0.02 s,0.03 s,5.8 tps
6,30 TPS,500,1940,30.5 tps,0.11 s,0.02 s,0.05 s,-0.0 tps
7,35 TPS,260,2880,35.2 tps,0.10 s,0.02 s,0.05 s,-0.0 tps
8,40 TPS,360,3700,40.4 tps,0.19 s,0.02 s,0.05 s,-0.0 tps
9,45 TPS,320,4680,45.2 tps,0.07 s,0.02 s,0.03 s,-0.0 tps
