Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,2440,580,10.1 tps,0.30 s,0.01 s,0.05 s,8.2 tps
2,10 TPS,560,1040,10.3 tps,0.16 s,0.02 s,0.05 s,-0.0 tps
3,15 TPS,600,1800,15.3 tps,0.13 s,0.03 s,0.06 s,4.0 tps
4,20 TPS,480,2760,20.2 tps,0.21 s,0.03 s,0.06 s,3.2 tps
5,25 TPS,640,3900,25.2 tps,0.32 s,0.02 s,0.07 s,-0.0 tps
6,30 TPS,180,5260,30.2 tps,0.14 s,0.03 s,0.07 s,-0.0 tps
7,35 TPS,800,6240,35.2 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
8,40 TPS,820,8040,40.2 tps,0.13 s,0.01 s,0.06 s,-0.0 tps
9,45 TPS,880,9980,45.2 tps,0.13 s,0.02 s,0.06 s,-0.0 tps
