Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,300,0,5.8 tps,0.13 s,0.01 s,0.03 s,5.8 tps
2,10 TPS,700,0,10.6 tps,0.10 s,0.01 s,0.02 s,10.6 tps
3,15 TPS,560,180,15.4 tps,0.07 s,0.01 s,0.03 s,-0.0 tps
4,20 TPS,760,480,20.7 tps,0.07 s,0.01 s,0.03 s,12.9 tps
5,25 TPS,820,960,25.3 tps,0.09 s,0.01 s,0.04 s,12.1 tps
6,30 TPS,680,1760,30.5 tps,0.10 s,0.01 s,0.04 s,-0.0 tps
7,35 TPS,720,2460,35.2 tps,0.19 s,0.02 s,0.05 s,8.0 tps
8,40 TPS,1020,3180,35.3 tps,0.09 s,0.01 s,0.04 s,8.6 tps
9,45 TPS,1040,4120,39.8 tps,0.08 s,0.01 s,0.03 s,-0.0 tps
