Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
4,13,1,sawtooth-intkey-tp-python...ult-0,26.5,23.5,54.63,29.99,44.7,22.9,0,0
4,13,1,sawtooth-settings-tp-0,20.9,20.9,0.00,0.00,10.6,0,0,0
4,13,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,10.6,0,0,0
4,13,1,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.6,0,0,0
4,13,1,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,10.6,0,0,0
4,13,1,sawtooth-intkey-tp-python...ult-1,26.6,23.5,55.07,30.94,45.9,23.4,0,0
4,13,1,sawtooth-rest-api-1,27.9,27.1,0.96,0.24,5.6,5.7,0,0
4,13,1,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,10.5,0,0,0
4,13,1,sawtooth-rest-api-3,28.0,27.5,0.91,0.24,5.6,5.7,0,0
4,13,1,sawtooth-intkey-tp-python...ult-3,26.6,23.5,53.56,30.89,45.3,23.0,0,0
4,13,1,sawtooth-settings-tp-3,20.9,20.9,0.00,0.00,10.7,0,0,0
4,13,1,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.7,0,0,0
4,13,1,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,10.8,0,0,0
4,13,1,sawtooth-rest-api-2,27.7,27.5,0.95,0.23,5.6,5.7,0,0
4,13,1,sawtooth-intkey-tp-python...ult-2,26.8,23.6,54.65,30.74,46.2,23.6,0,0
4,13,1,sawtooth-validator-0,414.2,302.1,117.71,86.59,51.6,432.2,0,0
4,13,1,sawtooth-validator-1,401.1,279.6,112.58,84.05,48.2,54.8,0,0
4,13,1,sawtooth-validator-3,404.3,282.0,112.76,83.58,50.7,51.3,0,0
4,13,1,sawtooth-validator-2,414.5,290.5,112.25,84.12,50.3,53.2,0,0
4,13,2,sawtooth-shell-default,38.2,14.6,90.79,26.69,600.2,4.4,0,0
4,13,2,sawtooth-intkey-tp-python...ult-0,26.1,23.5,54.39,27.00,40.9,20.7,0,0
4,13,2,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,10.3,0,0,0
4,13,2,sawtooth-rest-api-0,72.6,40.4,102.30,19.42,365.4,607.6,0,0
4,13,2,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,10.3,0,0,0
4,13,2,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.6,0,0,0
4,13,2,sawtooth-rest-api-1,27.7,27.1,0.85,0.24,5.6,5.7,0,0
4,13,2,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.3,0,0,0
4,13,2,sawtooth-intkey-tp-python...ult-1,26.5,23.7,54.86,28.87,43.9,22.2,0,0
4,13,2,sawtooth-rest-api-3,27.9,27.5,0.98,0.24,5.6,5.7,0,0
4,13,2,sawtooth-settings-tp-3,20.5,20.5,0.00,0.00,10.6,0,0,0
4,13,2,sawtooth-intkey-tp-python...ult-3,26.4,23.6,53.66,28.69,44.0,22.4,0,0
4,13,2,sawtooth-poet-validator-r...-tp-3,46.7,46.7,0.00,0.00,10.5,0,0,0
4,13,2,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.3,0,0,0
4,13,2,sawtooth-intkey-tp-python...ult-2,26.5,23.6,55.76,29.08,44.0,22.4,0,0
4,13,2,sawtooth-rest-api-2,27.9,27.5,2.92,0.23,5.6,5.7,0,0
4,13,2,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,10.5,0,0,0
4,13,2,sawtooth-validator-0,489.9,320.9,115.25,87.51,50.1,462.9,0,0
4,13,2,sawtooth-validator-1,457.0,298.0,106.52,83.26,49.8,51.3,0,0
4,13,2,sawtooth-validator-3,465.4,302.7,112.25,86.02,50.0,51.5,0,0
4,13,2,sawtooth-validator-2,440.4,288.4,111.47,85.39,49.8,51.6,0,0
4,16,0,sawtooth-shell-default,32.5,15.1,88.21,28.49,618.4,4.5,0,0
4,16,0,sawtooth-intkey-tp-python...ult-0,26.2,23.4,55.33,29.19,43.3,22.2,0,0
4,16,0,sawtooth-rest-api-0,68.1,40.9,100.21,19.99,378.8,627.1,0,0
4,16,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.5,0,0,0
4,16,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,25.7,11.3,0,0
4,16,0,sawtooth-intkey-tp-python...ult-2,26.5,23.7,54.21,30.37,45.0,22.9,0,0
4,16,0,sawtooth-poet-validator-r...-tp-2,47.1,47.1,0.00,0.00,25.7,11.3,0,0
4,16,0,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.5,0,0,0
4,16,0,sawtooth-rest-api-2,27.8,27.3,0.87,0.24,5.6,5.7,0,0
4,16,0,sawtooth-rest-api-1,28.0,27.6,0.86,0.24,5.6,5.7,0,0
4,16,0,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.8,0,0,0
4,16,0,sawtooth-intkey-tp-python...ult-1,26.4,23.5,54.34,30.92,44.8,22.8,0,0
4,16,0,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,25.9,11.3,0,0
4,16,0,sawtooth-poet-validator-r...-tp-3,47.1,47.1,0.00,0.00,25.9,11.3,0,0
4,16,0,sawtooth-intkey-tp-python...ult-3,26.6,23.6,55.54,31.45,46.3,23.7,0,0
4,16,0,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.8,0,0,0
4,16,0,sawtooth-rest-api-3,27.8,27.4,0.87,0.24,5.6,5.7,0,0
4,16,0,sawtooth-validator-0,444.6,299.9,112.85,87.12,49.9,475.0,0,0
4,16,0,sawtooth-validator-2,440.0,283.2,112.25,83.42,49.5,51.7,0,0
4,16,0,sawtooth-validator-1,415.1,272.3,116.59,83.18,50.3,50.5,0,0
4,16,0,sawtooth-validator-3,407.0,271.4,112.28,84.08,48.6,54.7,0,0
4,16,1,sawtooth-shell-default,39.3,14.9,83.10,29.39,626.1,4.5,0,0
4,16,1,sawtooth-intkey-tp-python...ult-1,26.3,23.3,54.76,30.47,45.4,23.2,0,0
4,16,1,sawtooth-rest-api-1,27.9,27.3,0.94,0.24,5.6,5.7,0,0
4,16,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.3,0,0,0
4,16,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.4,0,0,0
4,16,1,sawtooth-rest-api-0,61.1,39.7,101.20,20.31,380.9,633.5,0,0
4,16,1,sawtooth-intkey-tp-python...ult-0,26.0,23.2,54.49,28.19,41.7,21.2,0,0
4,16,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,10.2,0,0,0
4,16,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,10.4,0,0,0
4,16,1,sawtooth-settings-tp-2,20.5,20.5,0.00,0.00,10.4,0,0,0
4,16,1,sawtooth-intkey-tp-python...ult-2,26.7,23.6,53.68,30.18,44.7,22.8,0,0
4,16,1,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,10.2,0,0,0
4,16,1,sawtooth-rest-api-2,28.1,27.6,0.89,0.23,5.6,5.7,0,0
4,16,1,sawtooth-intkey-tp-python...ult-3,26.2,23.2,55.23,30.88,45.3,23.1,0,0
4,16,1,sawtooth-rest-api-3,28.2,27.5,2.46,0.24,5.6,5.7,0,0
4,16,1,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,10.2,0,0,0
4,16,1,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.5,0,0,0
4,16,1,sawtooth-validator-1,375.6,280.2,112.35,83.63,45.5,54.2,0,0
4,16,1,sawtooth-validator-0,426.3,303.4,114.07,86.14,49.4,442.7,0,0
4,16,1,sawtooth-validator-2,400.8,295.1,108.46,84.31,48.0,76.1,0,0
4,16,1,sawtooth-validator-3,391.1,282.7,112.84,83.32,47.3,52.1,0,0
4,16,2,sawtooth-rest-api-1,27.9,27.5,3.19,0.24,5.6,5.7,0,0
4,16,2,sawtooth-intkey-tp-python...ult-1,26.6,23.6,54.48,30.95,45.9,23.5,0,0
4,16,2,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,10.2,0,0,0
4,16,2,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.3,0,0,0
4,16,2,sawtooth-shell-default,35.6,14.3,97.41,29.71,584.8,4.2,0,0
4,16,2,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.2,0,0,0
4,16,2,sawtooth-rest-api-2,27.8,27.5,0.88,0.24,5.6,5.7,0,0
4,16,2,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,10.4,0,0,0
4,16,2,sawtooth-intkey-tp-python...ult-2,26.5,23.5,54.48,30.36,44.9,23.0,0,0
4,16,2,sawtooth-intkey-tp-python...ult-0,26.5,23.6,54.26,29.56,43.5,22.2,0,0
4,16,2,sawtooth-rest-api-0,67.3,39.4,100.86,18.90,355.8,592.1,0,0
4,16,2,sawtooth-settings-tp-0,20.9,20.9,0.00,0.00,10.3,0,0,0
4,16,2,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,10.5,0,0,0
4,16,2,sawtooth-poet-validator-r...-tp-3,46.7,46.7,0.00,0.00,10.5,0,0,0
4,16,2,sawtooth-intkey-tp-python...ult-3,26.9,23.8,55.79,31.79,46.7,23.9,0,0
4,16,2,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.3,0,0,0
4,16,2,sawtooth-rest-api-3,28.0,27.6,0.96,0.23,5.5,5.7,0,0
4,16,2,sawtooth-validator-2,398.6,274.7,114.54,85.05,49.5,80.2,0,0
4,16,2,sawtooth-validator-1,393.0,268.4,112.96,85.18,50.1,52.9,0,0
4,16,2,sawtooth-validator-0,435.5,301.7,112.53,86.41,50.9,424.3,0,0
4,16,2,sawtooth-validator-3,419.3,285.4,121.01,84.90,49.8,54.5,0,0
4,20,0,sawtooth-shell-default,34.7,14.5,81.83,30.54,596.3,4.4,0,0
4,20,0,sawtooth-rest-api-3,27.9,27.4,0.86,0.22,5.6,5.7,0,0
4,20,0,sawtooth-intkey-tp-python...ult-3,26.2,23.4,53.78,27.84,42.3,21.5,0,0
4,20,0,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.3,0,0,0
4,20,0,sawtooth-poet-validator-r...-tp-3,46.9,46.9,3.37,0.01,25.4,11.3,0,0
4,20,0,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.2,0,0,0
4,20,0,sawtooth-intkey-tp-python...ult-1,26.3,23.3,52.43,27.57,42.1,21.4,0,0
4,20,0,sawtooth-rest-api-1,28.0,27.4,1.13,0.22,5.6,5.7,0,0
4,20,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,2.62,0.01,25.6,11.3,0,0
4,20,0,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.4,0,0,0
4,20,0,sawtooth-intkey-tp-python...ult-2,26.3,23.4,53.90,27.73,41.9,21.3,0,0
4,20,0,sawtooth-rest-api-2,28.1,27.5,0.86,0.24,5.6,5.7,0,0
4,20,0,sawtooth-poet-validator-r...-tp-2,46.9,46.9,2.11,0.00,25.6,11.3,0,0
4,20,0,sawtooth-rest-api-0,60.6,39.1,88.92,19.52,363.4,603.7,0,0
4,20,0,sawtooth-intkey-tp-python...ult-0,26.0,23.3,53.98,26.76,40.9,20.9,0,0
4,20,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.4,0,0,0
4,20,0,sawtooth-poet-validator-r...-tp-0,46.9,46.9,1.96,0.00,25.6,11.3,0,0
4,20,0,sawtooth-validator-3,436.7,297.5,111.99,85.10,47.3,50.0,0,0
4,20,0,sawtooth-validator-1,430.4,303.1,113.89,84.81,48.6,48.3,0,0
4,20,0,sawtooth-validator-2,413.9,299.0,113.72,84.49,47.7,76.8,0,0
4,20,0,sawtooth-validator-0,447.9,322.2,116.28,87.64,48.6,429.7,0,0
4,20,1,sawtooth-shell-default,32.8,14.2,87.64,31.95,582.0,4.3,0,0
4,20,1,sawtooth-rest-api-0,65.4,38.6,86.92,18.38,357.8,589.4,0,0
4,20,1,sawtooth-intkey-tp-python...ult-0,25.9,23.3,54.39,25.94,39.2,19.9,0,0
4,20,1,sawtooth-settings-tp-0,20.9,20.9,0.00,0.00,10.5,0,0,0
4,20,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,10.5,0,0,0
4,20,1,sawtooth-rest-api-1,27.8,27.4,0.85,0.23,5.6,5.7,0,0
4,20,1,sawtooth-settings-tp-1,20.7,20.7,0.00,0.00,10.6,0,0,0
4,20,1,sawtooth-intkey-tp-python...ult-1,26.2,23.4,54.86,27.17,41.3,20.9,0,0
4,20,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,0.00,0.00,10.6,0,0,0
4,20,1,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.6,0,0,0
4,20,1,sawtooth-poet-validator-r...-tp-2,47.0,47.0,0.00,0.00,10.6,0,0,0
4,20,1,sawtooth-rest-api-2,27.8,27.4,1.03,0.22,5.6,5.7,0,0
4,20,1,sawtooth-intkey-tp-python...ult-2,26.0,23.2,54.35,26.57,39.9,20.2,0,0
4,20,1,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,10.8,0,0,0
4,20,1,sawtooth-settings-tp-3,20.7,20.7,0.00,0.00,10.7,0,0,0
4,20,1,sawtooth-intkey-tp-python...ult-3,26.1,23.3,56.84,27.58,41.7,21.3,0,0
4,20,1,sawtooth-rest-api-3,28.0,27.5,2.71,0.23,5.6,5.7,0,0
4,20,1,sawtooth-validator-3,429.1,296.5,111.93,85.34,46.7,48.4,0,0
4,20,1,sawtooth-validator-0,451.0,308.8,115.77,86.82,47.3,446.9,0,0
4,20,1,sawtooth-validator-2,413.7,288.5,109.33,84.68,46.6,45.6,0,0
4,20,1,sawtooth-validator-1,446.6,298.5,107.69,84.71,44.9,49.5,0,0
4,20,2,sawtooth-rest-api-3,28.2,27.6,2.29,0.23,5.5,5.7,0,0
4,20,2,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,10.5,0,0,0
4,20,2,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.5,0,0,0
4,20,2,sawtooth-intkey-tp-python...ult-3,25.7,23.1,54.12,26.20,40.0,20.2,0,0
4,20,2,sawtooth-shell-default,32.0,14.5,89.83,31.56,630.4,4.6,0,0
4,20,2,sawtooth-intkey-tp-python...ult-0,25.7,23.3,54.15,25.28,38.6,19.6,0,0
4,20,2,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,10.5,0,0,0
4,20,2,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,10.6,0,0,0
4,20,2,sawtooth-rest-api-0,56.5,39.0,90.12,19.11,385.0,637.9,0,0
4,20,2,sawtooth-rest-api-1,27.9,27.4,2.54,0.23,5.6,5.7,0,0
4,20,2,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,10.6,0,0,0
4,20,2,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,10.7,0,0,0
4,20,2,sawtooth-intkey-tp-python...ult-1,26.2,23.4,51.73,26.85,41.7,21.2,0,0
4,20,2,sawtooth-poet-validator-r...-tp-2,46.8,46.8,0.00,0.00,10.6,0,0,0
4,20,2,sawtooth-rest-api-2,27.8,27.5,2.93,0.23,5.6,5.7,0,0
4,20,2,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,10.7,0,0,0
4,20,2,sawtooth-intkey-tp-python...ult-2,25.9,23.3,55.42,26.47,40.3,20.4,0,0
4,20,2,sawtooth-validator-1,405.9,285.5,108.97,86.03,45.5,48.9,0,0
4,20,2,sawtooth-validator-0,427.1,297.3,111.35,89.01,46.1,472.4,0,0
4,20,2,sawtooth-validator-3,412.4,287.6,116.12,85.70,46.2,45.6,0,0
4,20,2,sawtooth-validator-2,405.7,285.9,116.80,85.37,45.2,47.0,0,0
4,25,0,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,10.3,0,0,0
4,25,0,sawtooth-intkey-tp-python...ult-1,25.7,23.2,52.55,25.41,39.7,20.2,0,0
4,25,0,sawtooth-settings-tp-1,20.5,20.5,0.00,0.00,10.4,0,0,0
4,25,0,sawtooth-rest-api-1,28.1,27.5,2.57,0.24,5.6,5.7,0,0
4,25,0,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,10.3,0,0,0
4,25,0,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.4,0,0,0
4,25,0,sawtooth-intkey-tp-python...ult-3,25.9,23.2,53.38,25.91,39.6,20.1,0,0
4,25,0,sawtooth-rest-api-3,28.0,27.5,0.87,0.22,5.6,5.7,0,0
4,25,0,sawtooth-shell-default,33.0,14.8,80.84,34.04,596.2,4.4,0,0
4,25,0,sawtooth-settings-tp-2,20.5,20.5,0.00,0.00,10.3,0,0,0
4,25,0,sawtooth-rest-api-2,28.0,27.4,2.45,0.24,5.6,5.7,0,0
4,25,0,sawtooth-poet-validator-r...-tp-2,47.0,47.0,0.00,0.00,10.5,0,0,0
4,25,0,sawtooth-intkey-tp-python...ult-2,25.8,23.2,54.96,25.37,39.1,19.9,0,0
4,25,0,sawtooth-settings-tp-0,21.0,21.0,0.00,0.00,10.4,0,0,0
4,25,0,sawtooth-poet-validator-r...-tp-0,47.1,47.1,0.00,0.00,10.5,0,0,0
4,25,0,sawtooth-intkey-tp-python...ult-0,25.5,23.1,53.80,23.70,36.7,18.6,0,0
4,25,0,sawtooth-rest-api-0,54.6,38.8,78.53,18.24,363.6,603.6,0,0
4,25,0,sawtooth-validator-1,391.5,292.6,112.41,86.83,42.4,47.5,0,0
4,25,0,sawtooth-validator-3,388.0,285.8,119.49,86.13,44.4,45.3,0,0
4,25,0,sawtooth-validator-2,394.6,290.7,114.89,87.42,43.6,45.4,0,0
4,25,0,sawtooth-validator-0,434.4,313.1,115.09,89.00,45.2,444.4,0,0
4,25,1,sawtooth-shell-default,36.8,14.0,92.71,28.67,584.0,4.3,0,0
4,25,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,30.8,15.3,0,0
4,25,1,sawtooth-rest-api-0,61.2,38.6,94.55,17.99,358.7,591.4,0,0
4,25,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,10.2,0,0,0
4,25,1,sawtooth-intkey-tp-python...ult-0,25.5,23.0,55.82,23.76,36.6,18.5,0,0
4,25,1,sawtooth-intkey-tp-python...ult-1,25.5,23.0,54.11,23.93,37.2,18.8,0,0
4,25,1,sawtooth-rest-api-1,28.1,27.7,2.02,0.22,5.6,5.7,0,0
4,25,1,sawtooth-settings-tp-1,20.4,20.4,0.00,0.00,10.4,0,0,0
4,25,1,sawtooth-poet-validator-r...-tp-1,46.8,46.8,3.10,0.01,30.8,15.3,0,0
4,25,1,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.3,0,0,0
4,25,1,sawtooth-intkey-tp-python...ult-2,25.7,23.1,53.74,24.95,38.6,19.5,0,0
4,25,1,sawtooth-poet-validator-r...-tp-2,46.7,46.7,3.73,0.01,30.8,15.3,0,0
4,25,1,sawtooth-rest-api-2,28.1,27.2,0.94,0.23,5.6,5.7,0,0
4,25,1,sawtooth-poet-validator-r...-tp-3,46.9,46.9,1.86,0.00,30.9,15.3,0,0
4,25,1,sawtooth-rest-api-3,28.0,27.4,2.65,0.22,5.6,5.7,0,0
4,25,1,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.4,0,0,0
4,25,1,sawtooth-intkey-tp-python...ult-3,25.5,22.9,55.69,24.71,38.4,19.5,0,0
4,25,1,sawtooth-validator-0,443.2,312.0,113.95,88.65,46.1,416.7,0,0
4,25,1,sawtooth-validator-1,442.7,326.7,116.59,86.57,44.0,43.3,0,0
4,25,1,sawtooth-validator-2,436.4,307.9,117.59,86.98,43.5,46.0,0,0
4,25,1,sawtooth-validator-3,464.6,315.5,113.83,86.58,43.5,71.5,0,0
4,25,2,sawtooth-shell-default,30.9,14.3,81.16,31.91,563.4,4.2,0,0
4,25,2,sawtooth-rest-api-0,61.2,37.3,87.45,17.58,343.6,570.8,0,0
4,25,2,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,10.4,0,0,0
4,25,2,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,10.4,0,0,0
4,25,2,sawtooth-intkey-tp-python...ult-0,25.5,23.0,52.85,24.22,37.0,18.7,0,0
4,25,2,sawtooth-intkey-tp-python...ult-2,25.7,23.2,54.34,24.98,38.2,19.2,0,0
4,25,2,sawtooth-rest-api-2,27.9,27.4,0.96,0.23,5.6,5.7,0,0
4,25,2,sawtooth-settings-tp-2,20.8,20.8,0.00,0.00,10.5,0,0,0
4,25,2,sawtooth-poet-validator-r...-tp-2,46.6,46.6,0.00,0.00,10.3,0,0,0
4,25,2,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,10.3,0,0,0
4,25,2,sawtooth-rest-api-1,28.2,27.6,2.48,0.23,5.6,5.7,0,0
4,25,2,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,10.4,0,0,0
4,25,2,sawtooth-intkey-tp-python...ult-1,25.7,23.2,55.22,24.61,37.7,19.0,0,0
4,25,2,sawtooth-poet-validator-r...-tp-3,46.6,46.6,0.00,0.00,10.6,0,0,0
4,25,2,sawtooth-intkey-tp-python...ult-3,25.8,23.3,53.76,25.16,38.4,19.4,0,0
4,25,2,sawtooth-rest-api-3,28.2,27.5,1.14,0.24,5.6,5.7,0,0
4,25,2,sawtooth-settings-tp-3,20.8,20.8,0.00,0.00,10.5,0,0,0
4,25,2,sawtooth-validator-2,469.3,309.0,119.25,86.66,44.2,44.8,0,0
4,25,2,sawtooth-validator-0,466.3,324.5,117.97,89.36,45.7,429.3,0,0
4,25,2,sawtooth-validator-1,437.4,300.7,113.45,86.69,43.7,44.5,0,0
4,25,2,sawtooth-validator-3,446.5,287.5,113.07,87.13,44.3,45.1,0,0
4,30,0,sawtooth-shell-default,28.6,14.4,100.45,28.08,566.9,4.2,0,0
4,30,0,sawtooth-rest-api-0,66.4,39.7,100.95,18.41,345.3,574.2,0,0
4,30,0,sawtooth-intkey-tp-python...ult-0,24.9,22.7,52.81,21.61,32.4,16.3,0,0
4,30,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,7.2,0,0,0
4,30,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,4.07,0.01,22.3,11.3,0,0
4,30,0,sawtooth-settings-tp-1,20.8,20.8,0.00,0.00,7.1,0,0,0
4,30,0,sawtooth-poet-validator-r...-tp-1,46.8,46.8,5.86,0.01,22.3,11.3,0,0
4,30,0,sawtooth-rest-api-1,27.6,27.2,1.56,0.23,5.6,5.7,0,0
4,30,0,sawtooth-intkey-tp-python...ult-1,25.0,22.8,55.03,22.64,33.8,17.1,0,0
4,30,0,sawtooth-intkey-tp-python...ult-2,25.3,23.0,53.30,22.84,34.3,17.4,0,0
4,30,0,sawtooth-settings-tp-2,20.7,20.7,0.00,0.00,7.2,0,0,0
4,30,0,sawtooth-rest-api-2,28.3,27.7,1.04,0.22,5.6,5.7,0,0
4,30,0,sawtooth-poet-validator-r...-tp-2,46.9,46.9,5.85,0.01,22.3,11.3,0,0
4,30,0,sawtooth-poet-validator-r...-tp-3,47.0,47.0,5.70,0.01,22.5,11.3,0,0
4,30,0,sawtooth-intkey-tp-python...ult-3,25.1,22.9,54.11,23.13,34.5,17.5,0,0
4,30,0,sawtooth-settings-tp-3,20.9,20.9,0.00,0.00,7.3,0,0,0
4,30,0,sawtooth-rest-api-3,27.9,27.6,2.59,0.23,5.6,5.7,0,0
4,30,0,sawtooth-validator-1,433.5,304.3,121.07,87.97,40.9,41.1,0,0
4,30,0,sawtooth-validator-0,438.7,319.5,118.78,89.34,43.4,424.8,0,0
4,30,0,sawtooth-validator-3,446.2,311.9,109.52,87.49,41.1,41.9,0,0
4,30,0,sawtooth-validator-2,440.7,308.3,111.12,87.74,42.8,39.9,0,0
4,30,1,sawtooth-rest-api-3,28.2,27.6,3.38,0.25,5.6,5.7,0,0
4,30,1,sawtooth-intkey-tp-python...ult-3,25.2,22.9,56.23,25.48,35.1,17.8,0,0
4,30,1,sawtooth-poet-validator-r...-tp-3,46.8,46.8,0.00,0.00,3.5,0,0,0
4,30,1,sawtooth-settings-tp-3,20.6,20.6,0.00,0.00,3.6,0,0,0
4,30,1,sawtooth-shell-default,38.1,15.1,92.48,28.17,611.5,4.4,0,0
4,30,1,sawtooth-rest-api-1,27.5,27.2,1.31,0.24,5.6,5.7,0,0
4,30,1,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.5,0,0,0
4,30,1,sawtooth-poet-validator-r...-tp-1,46.9,46.9,0.00,0.00,3.7,0,0,0
4,30,1,sawtooth-intkey-tp-python...ult-1,25.2,23.0,55.32,25.15,35.1,17.7,0,0
4,30,1,sawtooth-rest-api-2,28.0,27.4,2.72,0.24,5.6,5.7,0,0
4,30,1,sawtooth-poet-validator-r...-tp-2,46.9,46.9,0.00,0.00,3.7,0,0,0
4,30,1,sawtooth-settings-tp-2,20.6,20.6,0.00,0.00,3.6,0,0,0
4,30,1,sawtooth-intkey-tp-python...ult-2,25.3,22.9,54.25,25.43,36.1,18.4,0,0
4,30,1,sawtooth-intkey-tp-python...ult-0,25.2,22.8,53.28,24.83,34.7,17.7,0,0
4,30,1,sawtooth-poet-validator-r...-tp-0,47.0,47.0,0.00,0.00,3.5,0,0,0
4,30,1,sawtooth-settings-tp-0,20.9,20.9,0.00,0.00,3.5,0,0,0
4,30,1,sawtooth-rest-api-0,65.7,41.5,99.10,21.01,372.4,618.9,0,0
4,30,1,sawtooth-validator-3,444.0,307.8,112.12,86.83,41.5,40.3,0,0
4,30,1,sawtooth-validator-1,404.3,289.0,112.34,87.22,40.2,41.5,0,0
4,30,1,sawtooth-validator-2,445.2,298.3,110.74,88.33,41.2,42.1,0,0
4,30,1,sawtooth-validator-0,446.3,308.1,121.29,90.06,42.0,450.1,0,0
4,30,2,sawtooth-shell-default,34.7,14.5,95.09,29.16,572.3,4.2,0,0
4,30,2,sawtooth-intkey-tp-python...ult-1,25.0,22.6,54.05,24.75,34.8,17.6,0,0
4,30,2,sawtooth-rest-api-1,28.3,27.7,1.12,0.23,5.6,5.7,0,0
4,30,2,sawtooth-settings-tp-1,20.6,20.6,0.00,0.00,3.6,0,0,0
4,30,2,sawtooth-poet-validator-r...-tp-1,46.7,46.7,0.00,0.00,18.8,11.3,0,0
4,30,2,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,18.9,11.3,0,0
4,30,2,sawtooth-rest-api-0,71.6,40.0,101.69,19.30,348.5,579.6,0,0
4,30,2,sawtooth-intkey-tp-python...ult-0,25.0,22.6,54.45,23.23,32.8,16.6,0,0
4,30,2,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.8,0,0,0
4,30,2,sawtooth-intkey-tp-python...ult-3,25.0,22.8,53.03,24.49,33.9,17.0,0,0
4,30,2,sawtooth-settings-tp-3,20.6,20.6,0.00,0.00,3.5,0,0,0
4,30,2,sawtooth-poet-validator-r...-tp-3,46.9,46.9,0.00,0.00,18.9,11.3,0,0
4,30,2,sawtooth-rest-api-3,28.2,27.6,1.18,0.24,5.5,5.7,0,0
