round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,27.4MB,13.5MB,86.65%,31.83%,175.0MB,1.4MB,0B,0B
round0,Docker,sawtooth-rest-api-8,28.0MB,27.4MB,1.93%,0.26%,4.1MB,4.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-8,20.6MB,20.6MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-8,23.1MB,21.8MB,32.24%,19.06%,17.7MB,8.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-8,47.1MB,47.0MB,2.72%,0.01%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,58.1KB,37.5KB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.8MB,27.5MB,1.95%,0.27%,4.1MB,4.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,23.2MB,21.9MB,32.05%,18.87%,17.5MB,8.6MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,9.1KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,21.0MB,21.0MB,0.00%,0.00%,9.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.1MB,27.6MB,1.47%,0.26%,4.1MB,4.2MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.9MB,21.7MB,33.11%,19.11%,17.7MB,8.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,13.42%,0.04%,58.0KB,37.5KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.7MB,20.7MB,0.00%,0.00%,9.0KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,23.0MB,21.7MB,31.53%,19.09%,17.6MB,8.7MB,0B,0B
