0.0
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
25   bb1f16509f526a94c4b7ebbab97941fa0ff091f9a9d2e65137ef5b0af01e8f527534eed19b4ee292ce608435c8fb166d6c62cff5eab40fa154874aff894d8439  38    760   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
24   f41472f4519db809a58f523df8a11f1afffbcdae47f200a21c66c18054ee6cf5244c95931b184c47042f9926b43588d602b45aea144f4852f9309f1afafd2891  2     40    024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
23   f930a324ecd36a8b60fc5fea36d79e3d37930797fac58383a4400412b6de1d022c712c5fdea276ee8b1e7c9603ffd023f603cc9f1d783a74d47e27b72d6eff83  14    280   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
22   25f3f9de8144882806a9d71ea8fcf84570a6126d6ab33ba88f8454b49e3c99164dec3844d9cb1aa8c21fbd1e3d3a6fffcbacfaae89a5c42b4db89deb71d59e39  3     60    024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
21   144d13efb1de6ce9a29806344aaf10819f08c560c5936ce4461336cbe8800068750745a1513fd18a2a3747b5faff92d53e0609ca7cb890fe35557f92384a642e  13    260   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
20   e55a8ee78f7461c94eb85a8cf920164d813ff61904e16ca84529ff4fdfbccad4526ae5e2ca3c82d6c553dcbf7a638e8fcc6ee8cc444c2cd20290469395bdf04b  10    200   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
19   9487938f3abc3b3c3a15fa3d86ccebb63e877604ad6eae721dbdcabd46d7220873806ca98fd422d3aa9cc707b5ba9490e318f5165ff7e4a10fe2fe97bc139c6e  12    240   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
18   a5544cdac5c17e4efeb26ce2f9cd6bb70aab3f0b9dec91559ecdbad4f80009b45a9727584ade7e2a86add403edc99dc9251ce6229e796b014bdedb03a866f7f0  21    420   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
17   f22924776bfa5d497228347258f2c7ca345350635100bb0d6df0c9ab0a72f60440a24ccc795458d306de8498f6186e9c42f4530897aaf2e46505194b2176e998  11    220   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
16   1e60711f191c443cbcef8aca6f3a6ed7993accc921a5eaf8f0840d201d0a335835559a136486a1088bb0eecbab20cff6133341864cf0bde304ae28e66c8cbdca  24    480   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
15   5791f212d302364540883861df1a4a36cd7ccb939e85d8d44f7a9a5326c952f435d322df6ab280cae3270a2229bc50cc1783a9233068024dea94c44a607ba3ca  37    740   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
14   5385543421ce1d48d41f492f52e92990a009d9299518478ebcf48d0d5a8c22b400bbe01f8c4a495d8bfe852a3d22b81230b4633d3afd1f887d5248576437a0f5  15    300   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
13   430936591c9b6398871625ec9ffe0b36930cd8d90174da4feec60e0e5d81420447a908df9a9351a665a4d26778a5574f1b8cb878779fbb954d13951ed76a9cfe  44    880   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
12   53fdc4045ce9247b16f69173c2df53c77e34df0c399f35b83ac1596b39ff0fb90206ca92cf7ad176d583650dfcd00f1ecf778ec73c937e50af00a05704d37c77  26    520   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
11   94871d934f3e5706a28f0ef387a10c9b5dc1295af167f3d668a930a333f668057594340250888fc865d93733c25f3993de0c3464998d8641ed61c06a8dc4018e  2     40    024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
10   97c56837c5d35226bca3c6c6205e4a558095da38034173148f597c4a6b4c0db31c3f5b3ae112d81a6fb3ebd521f0f4ca7cb5362922b3b34bc010b30071ae143b  10    200   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
9    4456254f70d9c0786c99e436ac21826efb729e53342114a5fdee5074ebf2ed9746bf8f3da50891d3ac46b7c21218bc1c91c15ca6d78bbb3d96aacb0b40809ae9  20    400   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
8    71802a1cad769cbb63e34efe0c5339448851f204443f857f60adf06ef49e25203824c80467873b269979f17dd17b196017b4e3f9f47f9d66adb7926d6cda85d8  10    200   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
7    e0e69021c39735ed986e35c57c09d802641ab9a470b68a2200c7fbdf5d84779f3b645b39f2a4b009e7218176b8dd8f284acf921194df67c8394baff7c5712992  21    420   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
6    777182dce56d64807f98b5cbc848377d60fad5bcb2584ac3f1ff8d12e13e991806aeb4781b0c72382ac4d1e7e58e40f9aa7d0ba4db009d253c5591d35a5f1897  7     140   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
5    91435e2251aab2d215f3d731c3ac597801a192d4c0c7f754ce66ca0d76dd6585421ff5a66aaa75671af9550a944c1984ad74077af513cb914f03c9c540b811f2  27    540   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
4    180514ce7cee1d3edc517faadc29b2ddfb2596aad4c615b800ce8044b0c5094436f4c31635c6e2fb5812356c5a34f58d429702586ea46cd9f2796fc3f1ffad48  10    200   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
3    1e266956fdd54048e9f8f9e22d91e1eaa6d4b49673187602e0c943934dd0060752dc02cd5f8a002d6fedd7980e41dc3c1aeda0f84f91baf0711ff65fe0f636ba  8     160   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
2    42a75e61ff487c5fe6f5b26f8f3804af8070e6c889c65f373dff3b1ab0b97734032f5ba860594bb2e4b60c3cb37b4dd5eac58e77a50b9f00f749c1d7b1932e88  10    200   024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
1    e70b50ca608f0a3f4c9d8b4b478678814782277ab9bbd4410c60c2bdf7aaa17d7d82938105b3ee8647eb66f9759f77c13714822704215b277d3e543435c0e0b6  1     20    024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
0    5b8c2fe6f14a57d653e93e6f153600b7c6797ad538f8fcf17e29e4f765edc90b3a1df486b21700df9af6739128370280b849c05207447ec63cb27cc3fbf5a907  4     12    024cc76224d72375e22643a721b9b6ca68901158085873210f5a48c5e10bf8c180
