round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,41.4MB,14.9MB,67.61%,19.25%,448.4MB,3.1MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,11.8KB,3.9KB,0B,0B
round0,Docker,sawtooth-rest-api-2,26.8MB,26.3MB,0.69%,0.12%,2.3MB,2.4MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,6.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,22.8MB,21.7MB,52.84%,12.73%,16.7MB,8.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,71.7MB,41.0MB,101.22%,16.18%,271.1MB,452.0MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,11.7KB,3.9KB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,6.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,22.8MB,21.7MB,45.53%,12.18%,16.1MB,8.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,6.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.4MB,21.6MB,53.11%,10.65%,14.2MB,7.1MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.4MB,26.9MB,0.78%,0.13%,2.3MB,2.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,11.7KB,3.9KB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,22.1MB,21.4MB,44.07%,10.06%,13.5MB,6.8MB,0B,0B
round0,Docker,sawtooth-rest-api-3,27.5MB,27.0MB,0.69%,0.12%,2.3MB,2.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,11.8KB,3.9KB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,6.2KB,0B,0B,0B
round0,Docker,sawtooth-validator-2,433.5MB,259.3MB,107.02%,83.54%,21.3MB,21.2MB,0B,0B
round0,Docker,sawtooth-validator-0,414.3MB,274.5MB,110.03%,87.83%,23.1MB,300.8MB,0B,0B
round0,Docker,sawtooth-validator-1,416.7MB,254.8MB,113.15%,86.83%,20.0MB,18.9MB,0B,0B
round0,Docker,sawtooth-validator-3,379.6MB,244.6MB,107.60%,88.82%,21.9MB,31.4MB,0B,0B
round1,Docker,sawtooth-shell-default,30.6MB,18.1MB,59.68%,12.86%,492.8MB,3.4MB,0B,0B
round1,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,3.9KB,0B,0B,0B
round1,Docker,sawtooth-rest-api-2,27.7MB,27.4MB,0.50%,0.12%,2.3MB,2.4MB,0B,0B
round1,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,4.1KB,0B,0B,0B
round1,Docker,sawtooth-intkey-tp-python...ult-2,24.4MB,23.5MB,53.03%,9.45%,12.2MB,6.1MB,0B,0B
round1,Docker,sawtooth-rest-api-0,78.3MB,55.3MB,91.34%,19.06%,297.5MB,496.4MB,0B,0B
round1,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.9KB,0B,0B,0B
round1,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,4.1KB,0B,0B,0B
round1,Docker,sawtooth-intkey-tp-python...ult-0,23.8MB,23.2MB,47.51%,6.53%,8.5MB,4.1MB,0B,0B
round1,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.9KB,0B,0B,0B
round1,Docker,sawtooth-intkey-tp-python...ult-1,24.0MB,23.2MB,52.44%,9.38%,12.2MB,6.0MB,0B,0B
round1,Docker,sawtooth-rest-api-1,27.6MB,27.4MB,0.52%,0.12%,2.3MB,2.4MB,0B,0B
round1,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,4.1KB,0B,0B,0B
round1,Docker,sawtooth-intkey-tp-python...ult-3,23.5MB,22.9MB,48.79%,8.64%,11.1MB,5.4MB,0B,0B
round1,Docker,sawtooth-rest-api-3,28.1MB,27.8MB,0.50%,0.12%,2.3MB,2.4MB,0B,0B
round1,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,4.1KB,0B,0B,0B
round1,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,4.1KB,0B,0B,0B
round1,Docker,sawtooth-validator-2,541.1MB,481.8MB,114.23%,96.43%,14.0MB,13.4MB,0B,0B
round1,Docker,sawtooth-validator-0,560.3MB,495.6MB,108.01%,99.50%,11.6MB,318.0MB,0B,0B
round1,Docker,sawtooth-validator-1,570.4MB,501.6MB,110.24%,95.70%,15.2MB,13.2MB,0B,0B
round1,Docker,sawtooth-validator-3,530.1MB,482.4MB,106.92%,96.03%,13.3MB,13.5MB,0B,0B
round2,Docker,sawtooth-shell-default,28.8MB,18.1MB,60.28%,14.44%,563.7MB,3.9MB,0B,0B
round2,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,3.3KB,0B,0B,0B
round2,Docker,sawtooth-rest-api-2,27.9MB,27.8MB,1.75%,0.12%,2.3MB,2.4MB,0B,0B
round2,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.4KB,0B,0B,0B
round2,Docker,sawtooth-intkey-tp-python...ult-2,25.6MB,24.8MB,53.66%,7.15%,9.3MB,4.5MB,0B,0B
round2,Docker,sawtooth-rest-api-0,90.1MB,58.0MB,92.27%,21.30%,339.8MB,567.5MB,0B,0B
round2,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.4KB,0B,0B,0B
round2,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,3.4KB,0B,0B,0B
round2,Docker,sawtooth-intkey-tp-python...ult-0,25.2MB,24.4MB,50.03%,9.14%,11.4MB,5.6MB,0B,0B
round2,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.4KB,0B,0B,0B
round2,Docker,sawtooth-intkey-tp-python...ult-1,25.6MB,24.7MB,48.52%,9.43%,11.9MB,5.8MB,0B,0B
round2,Docker,sawtooth-rest-api-1,28.0MB,27.9MB,0.59%,0.11%,2.3MB,2.4MB,0B,0B
round2,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,3.4KB,0B,0B,0B
round2,Docker,sawtooth-intkey-tp-python...ult-3,25.4MB,24.4MB,52.70%,11.23%,14.3MB,7.2MB,0B,0B
round2,Docker,sawtooth-rest-api-3,28.1MB,28.0MB,1.88%,0.12%,2.3MB,2.4MB,0B,0B
round2,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,3.3KB,0B,0B,0B
round2,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,3.4KB,0B,0B,0B
round2,Docker,sawtooth-validator-2,691.1MB,600.2MB,106.50%,98.14%,12.3MB,12.3MB,0B,0B
round2,Docker,sawtooth-validator-0,713.9MB,627.3MB,114.61%,97.38%,17.2MB,363.0MB,0B,0B
round2,Docker,sawtooth-validator-1,679.0MB,593.1MB,110.47%,95.87%,13.6MB,15.0MB,0B,0B
round2,Docker,sawtooth-validator-3,659.1MB,588.8MB,108.68%,95.96%,16.2MB,16.4MB,0B,0B
round3,Docker,sawtooth-shell-default,41.6MB,19.5MB,69.81%,12.41%,540.4MB,3.7MB,0B,0B
round3,Docker,sawtooth-poet-validator-r...-tp-2,46.7MB,46.7MB,0.00%,0.00%,3.9KB,0B,0B,0B
round3,Docker,sawtooth-rest-api-2,28.0MB,27.9MB,0.53%,0.11%,2.3MB,2.4MB,0B,0B
round3,Docker,sawtooth-settings-tp-2,20.7MB,20.7MB,0.00%,0.00%,3.8KB,0B,0B,0B
round3,Docker,sawtooth-intkey-tp-python...ult-2,27.3MB,26.3MB,48.61%,10.69%,13.8MB,6.9MB,0B,0B
round3,Docker,sawtooth-rest-api-0,104.2MB,65.7MB,102.30%,20.46%,325.9MB,544.1MB,0B,0B
round3,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,3.8KB,0B,0B,0B
round3,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,3.8KB,0B,0B,0B
round3,Docker,sawtooth-intkey-tp-python...ult-0,26.4MB,25.8MB,47.60%,7.55%,9.3MB,4.5MB,0B,0B
round3,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,3.8KB,0B,0B,0B
round3,Docker,sawtooth-intkey-tp-python...ult-1,26.9MB,26.2MB,48.09%,8.21%,10.4MB,5.1MB,0B,0B
round3,Docker,sawtooth-rest-api-1,28.0MB,28.0MB,0.57%,0.11%,2.3MB,2.4MB,0B,0B
round3,Docker,sawtooth-poet-validator-r...-tp-1,47.0MB,47.0MB,0.00%,0.00%,3.8KB,0B,0B,0B
round3,Docker,sawtooth-intkey-tp-python...ult-3,26.8MB,26.0MB,51.25%,8.61%,10.8MB,5.3MB,0B,0B
round3,Docker,sawtooth-rest-api-3,28.2MB,28.1MB,0.52%,0.12%,2.3MB,2.4MB,0B,0B
round3,Docker,sawtooth-poet-validator-r...-tp-3,46.9MB,46.9MB,0.00%,0.00%,3.9KB,0B,0B,0B
round3,Docker,sawtooth-settings-tp-3,20.5MB,20.5MB,0.00%,0.00%,4.0KB,0B,0B,0B
round3,Docker,sawtooth-validator-2,770.8MB,728.0MB,109.35%,95.49%,11.0MB,14.1MB,0B,0B
round3,Docker,sawtooth-validator-0,814.7MB,760.6MB,110.34%,97.96%,10.3MB,333.6MB,0B,0B
round3,Docker,sawtooth-validator-1,723.7MB,686.8MB,111.30%,97.29%,9.6MB,10.5MB,0B,0B
round3,Docker,sawtooth-validator-3,753.5MB,687.1MB,105.24%,96.62%,7.9MB,12.7MB,0B,0B
