0.5161290322580645
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
15   9780b5bc32e1568ce79381d4dbe3442f0449c0bf8ac7cb1e26fd272b050e464c320395942739c0d18def39e0027c5c64ef5ea52ec9c644ab3e49d03c1f60a06e  26    520   03ff829e78e0235feb3fd65ab43b12f47f44db31877f46f772d0996f003aa0eea1
14   7bcf6067e092e534b0580d6f83d45833547a593cff8a33ac4be1e77d09032ab719a7deff393d596697104f6d04a4be9c7c0772c6a2700ec3e34b1c476b035ae9  79    1580  03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
13   bbf3dd3327dfb22bcfbe2f25b54b8b628240ce0199d1be164e6a577ed6a403202f619f1e2b453551a52408c5089a4025154dbd55d415b67474415ea2c8789bd0  18    360   03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
12   be9e5827dc19525c99a5c76cc5a8603d01512234d21cd74b79a4d86b896955ca527571a50e101fbf57e47012f1f788c1042ba3d0dec644aef367e05f86258547  76    1520  03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
11   a87233f8a1b40d136d0f501d5a2371b885f93c2cefe611c34697d5e8ffbf060f427e6534a018ee135a91491f710e13db61b228e632700a31f02131a599e294a6  60    1200  02ed7adc688a49b0dced12668df50ea069f2bf9ce193259952aa33beae2834d343
10   1ef94b4c98decc404d478f65f7ff91f3f6f9e00fe3d86b1976043062e1e366cd36e55ca4f1e30f5a774d90dcb16ea8cf682862bf67232b5b2f6ff7e943339a3d  13    260   03ff829e78e0235feb3fd65ab43b12f47f44db31877f46f772d0996f003aa0eea1
9    b09a6c78857dd927965b188703189acb29e9944258e891bd6e6375258937c14a7f4c5fe22d6546159fbdd4df2285c2fe0a6b647726341a7ede6f2111d92a3f56  12    240   03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
8    16f9f098418941722f5096684414c2e78c4a9f14be3899c6555a421bcaa2d25b1c6220c1ba6adac5104ff1478e2c80ee80b8b80f575d3edd89954769635ca9c6  17    340   03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
7    17c461a9b2daae083beb1353a9cbf6ad8e1ea7ff60d71ec49928ad86c0d8ad9e34b0d6a36f5fa21d43a88b1b059d9ce71ce924cfa1657c202754f4d6cb6da7e9  4     80    03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
6    47eafddd282159a544841606b6a783b95068e5526a4e10d2966fce5b0563d94b2c9a80f4abf1fc8100a23901d9120b0a9371d3270682f5cfcc46c7d817edb2c7  3     60    03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
5    2bdbda4275b22eeb9d8078637b71bb5096aa43489d9c7dc014eb527668015c706cccd6e80bd98029ae8d4dc681d14b3751072a8e97b8d0f7a3e9bef84aeb6378  5     100   03f39cffb3bd0fa18b467e7cd9a10fcfaa361cd4773020ab091b9042cb6976ae03
4    2ec439f2c91a4fc45eba78ab3b3ba811463ca4734d9b4a5dbc8bf6007c3916fc6d77611ade69bde1d49236155ad04532adf53107ee4b09a638546710f5f44345  5     100   02ed7adc688a49b0dced12668df50ea069f2bf9ce193259952aa33beae2834d343
3    b68cba99f7be017b739e88c722eb65a3d13f1cb70b85132ae68b829dc8fd7cd14b6bc82e33fbf18dc6f5de91c765d1b1c437d866bfeea6a7fb70c2dedec3ef1f  11    201   02894704f21de9b3501e66f5cdd598cdd0f4121358dda32524b47cf214f3ecea84
2    a21ef9d4eef0e4e1b6e1c98ed77240b91215c28ef0654c800e8bc49d0479ea4d560002034c1987a515fd703d8b9eba1f4b2dc4df7fe4fdb7da6653d8122f2ab0  1     1     02894704f21de9b3501e66f5cdd598cdd0f4121358dda32524b47cf214f3ecea84
1    1dd4e4abe9a65b4a6d2a372ae1eb1b2c1bc49e8af0006b1d1ac12317971c2164250761d632b274a67a6f10aad4b8f8e3061eac3102220858b84c7e8638fb4962  1     1     02ed7adc688a49b0dced12668df50ea069f2bf9ce193259952aa33beae2834d343
0    fbf837bb4029133dd29faa6e8f5c0ae05c41b52bf98b530cd15a60586a56a3eb723475d0ff073ad6e6dfe85f72dc02ccfce90f5c7e005555b9c47ed23a55378d  3     6     02ed7adc688a49b0dced12668df50ea069f2bf9ce193259952aa33beae2834d343
