round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,30.0MB,15.1MB,63.25%,19.47%,1.6GB,11.4MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.7MB,46.7MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.8MB,20.8MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,89.8MB,51.0MB,74.66%,20.45%,999.4MB,1.6GB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,23.0MB,21.8MB,44.24%,6.53%,17.8MB,8.8MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,22.9MB,21.6MB,44.86%,6.25%,17.7MB,8.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-1,26.4MB,26.3MB,0.84%,0.07%,3.0MB,3.0MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.5MB,20.5MB,0.00%,0.00%,3.6KB,0B,0B,0B
round0,Docker,sawtooth-validator-0,396.4MB,220.4MB,114.77%,27.99%,22.2MB,1008.2MB,0B,0B
round0,Docker,sawtooth-validator-1,320.1MB,187.1MB,90.48%,13.39%,17.0MB,24.1MB,0B,0B
