Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,300,0,5.8 tps,0.02 s,0.01 s,0.01 s,5.8 tps
2,10 TPS,700,0,10.6 tps,0.09 s,0.01 s,0.02 s,10.6 tps
3,15 TPS,640,100,15.4 tps,0.04 s,0.01 s,0.02 s,13.7 tps
4,20 TPS,1240,0,20.7 tps,0.05 s,0.01 s,0.02 s,20.7 tps
5,25 TPS,760,1020,25.3 tps,0.19 s,0.01 s,0.05 s,-0.0 tps
6,30 TPS,1200,1200,30.5 tps,0.11 s,0.01 s,0.03 s,-0.0 tps
7,35 TPS,1640,1540,35.2 tps,0.40 s,0.02 s,0.06 s,18.7 tps
8,40 TPS,260,3800,40.4 tps,0.17 s,0.03 s,0.07 s,20.5 tps
9,45 TPS,1820,3180,45.2 tps,0.12 s,0.02 s,0.05 s,-0.0 tps
