Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,4500,520,10.1 tps,0.13 s,0.01 s,0.02 s,9.0 tps
2,40 TPS,13460,34560,40.0 tps,0.46 s,0.01 s,0.06 s,11.9 tps
