Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,8280,1740,10.0 tps,0.10 s,0.01 s,0.02 s,8.3 tps
2,40 TPSfixed-feedback,14980,65020,40.0 tps,0.46 s,0.01 s,0.06 s,7.5 tps
