Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,5000,20,10.1 tps,0.04 s,0.01 s,0.02 s,10.0 tps
2,40 TPS,12820,35200,40.0 tps,0.30 s,0.01 s,0.05 s,10.8 tps
