Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,120,0,7.5 tps,0.03 s,0.01 s,0.02 s,7.5 tps
2,10 TPS,220,0,12.2 tps,0.03 s,0.01 s,0.02 s,12.2 tps
3,15 TPS,460,0,15.7 tps,0.03 s,0.01 s,0.01 s,15.7 tps
4,20 TPS,620,200,21.0 tps,0.03 s,0.01 s,0.02 s,15.9 tps
5,25 TPS,1260,0,25.4 tps,0.16 s,0.02 s,0.05 s,25.4 tps
6,30 TPS,1540,280,30.7 tps,0.10 s,0.02 s,0.05 s,25.9 tps
7,35 TPS,1820,640,35.3 tps,0.25 s,0.02 s,0.06 s,26.1 tps
8,40 TPS,1240,1980,40.5 tps,0.24 s,0.01 s,0.04 s,15.6 tps
9,45 TPS,1600,2460,45.2 tps,0.32 s,0.02 s,0.05 s,19.1 tps
