Test,Name,Succ,Fail,Send Rate,Max Latency,Min Latency,Avg Latency,Throughput
1,warmup,2860,160,10.1 tps,0.04 s,0.01 s,0.02 s,10.1 tps
2,10 TPS,1340,260,10.3 tps,0.21 s,0.01 s,0.02 s,-0.0 tps
3,15 TPS,2100,300,15.3 tps,0.06 s,0.01 s,0.02 s,13.3 tps
4,20 TPS,1500,1740,20.2 tps,0.10 s,0.01 s,0.03 s,-0.0 tps
5,25 TPS,2380,2120,25.2 tps,0.22 s,0.02 s,0.09 s,-0.0 tps
6,30 TPS,1840,3600,30.2 tps,0.22 s,0.03 s,0.10 s,20.4 tps
7,35 TPS,1000,6040,35.2 tps,0.15 s,0.03 s,0.07 s,-0.0 tps
8,40 TPS,640,8160,40.2 tps,0.08 s,0.02 s,0.04 s,-0.0 tps
9,45 TPS,3060,7800,45.2 tps,0.14 s,0.02 s,0.06 s,12.7 tps
