round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-rest-api-1,27.9MB,27.5MB,3.19%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.6MB,23.6MB,54.48%,30.95%,45.9MB,23.5MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.9MB,46.9MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.7MB,20.7MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-shell-default,35.6MB,14.3MB,97.41%,29.71%,584.8MB,4.2MB,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.8MB,20.8MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,27.8MB,27.5MB,0.88%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.9MB,46.9MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.5MB,23.5MB,54.48%,30.36%,44.9MB,23.0MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.5MB,23.6MB,54.26%,29.56%,43.5MB,22.2MB,0B,0B
round0,Docker,sawtooth-rest-api-0,67.3MB,39.4MB,100.86%,18.90%,355.8MB,592.1MB,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.9MB,20.9MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.7MB,46.7MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.9MB,23.8MB,55.79%,31.79%,46.7MB,23.9MB,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-3,28.0MB,27.6MB,0.96%,0.23%,5.5MB,5.7MB,0B,0B
round0,Docker,sawtooth-validator-2,398.6MB,274.7MB,114.54%,85.05%,49.5MB,80.2MB,0B,0B
round0,Docker,sawtooth-validator-1,393.0MB,268.4MB,112.96%,85.18%,50.1MB,52.9MB,0B,0B
round0,Docker,sawtooth-validator-0,435.5MB,301.7MB,112.53%,86.41%,50.9MB,424.3MB,0B,0B
round0,Docker,sawtooth-validator-3,419.3MB,285.4MB,121.01%,84.90%,49.8MB,54.5MB,0B,0B
