round0,TYPE,NAME,Memory(max),Memory(avg),CPU(max),CPU(avg),Traffic In,Traffic Out,Disc Read,Disc Write
round0,Docker,sawtooth-shell-default,39.3MB,14.9MB,83.10%,29.39%,626.1MB,4.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-1,26.3MB,23.3MB,54.76%,30.47%,45.4MB,23.2MB,0B,0B
round0,Docker,sawtooth-rest-api-1,27.9MB,27.3MB,0.94%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-settings-tp-1,20.6MB,20.6MB,0.00%,0.00%,10.3KB,0B,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-1,46.8MB,46.8MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-0,61.1MB,39.7MB,101.20%,20.31%,380.9MB,633.5MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-0,26.0MB,23.2MB,54.49%,28.19%,41.7MB,21.2MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-0,46.9MB,46.9MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-0,20.5MB,20.5MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-2,20.5MB,20.5MB,0.00%,0.00%,10.4KB,0B,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-2,26.7MB,23.6MB,53.68%,30.18%,44.7MB,22.8MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-2,46.8MB,46.8MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-rest-api-2,28.1MB,27.6MB,0.89%,0.23%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-intkey-tp-python...ult-3,26.2MB,23.2MB,55.23%,30.88%,45.3MB,23.1MB,0B,0B
round0,Docker,sawtooth-rest-api-3,28.2MB,27.5MB,2.46%,0.24%,5.6MB,5.7MB,0B,0B
round0,Docker,sawtooth-poet-validator-r...-tp-3,46.8MB,46.8MB,0.00%,0.00%,10.2KB,0B,0B,0B
round0,Docker,sawtooth-settings-tp-3,20.8MB,20.8MB,0.00%,0.00%,10.5KB,0B,0B,0B
round0,Docker,sawtooth-validator-1,375.6MB,280.2MB,112.35%,83.63%,45.5MB,54.2MB,0B,0B
round0,Docker,sawtooth-validator-0,426.3MB,303.4MB,114.07%,86.14%,49.4MB,442.7MB,0B,0B
round0,Docker,sawtooth-validator-2,400.8MB,295.1MB,108.46%,84.31%,48.0MB,76.1MB,0B,0B
round0,Docker,sawtooth-validator-3,391.1MB,282.7MB,112.84%,83.32%,47.3MB,52.1MB,0B,0B
