0.9098360655737705
NUM  BLOCK_ID                                                                                                                          BATS  TXNS  SIGNER                                                            
11   9feb59e1f16437621fc426c3df8db5c8a41cc19a2801a98d48d61b17cf19e85246546e1215c2fcb97bb9a4367cff7cf2ec76a01ca4a7442ffd434219a6ee534f  7     140   026165e5ba6578ce177fa50f1f8a31e04c0da4eefb61572047c3b91f87fc0a7fdf
10   d365195570987f3ece9ed3982329447f61fa6d58b2c0718851346f1b46144c5d0a3d47c828c97699c3c04c6964d6d11d8be223161939c6f6f366b37222a8bd60  7     140   035296d00fa0d8f8bd8ca38d4dcb821cfbb4afbf71965acd717b0c2c6fdd8e0c04
9    7c6fb23ae0b9f2fbe9c131e293d30d98b1e57a033c89b6acf2d6b4ae561e60cb5877a804a5e8af7306b92c1a723148d6f1cc8838d0fc75bbe4159e6bcc298dbd  6     120   026165e5ba6578ce177fa50f1f8a31e04c0da4eefb61572047c3b91f87fc0a7fdf
8    cae866d94859baa56aafe020a20af4c7749e627d297dd459ddf7ee2f69a5a47058f0715543ecdc7f06d5e77e7543b4e8cc5164290c81a015b025ceaa6b13d6e1  9     180   03c65811f5c05167d4730dddfaec55bcc9fce43b0a64d0b806fb599f9b5a873c0f
7    9b8a3558511b75f2fa09372e285c1d11c1bdccceb7334f48ed95595f6d8d7f3a6c154a4c800ef1c101af3abc54eb741daa16d88ebfa95628379fab4d1df5cc9d  3     60    03c65811f5c05167d4730dddfaec55bcc9fce43b0a64d0b806fb599f9b5a873c0f
6    f9e531479ed57ef87df696075588a59fb5993cc6ca564ba2f4eb7460244fc3665b80ef184282940eeefef09b02dc908559b8ddb20c6ec4c7fd9b0810da7c2a9a  1     20    033848ade15aced344538cf6d639e1220ae9dc0c625bddb045dcc5d4ed35675938
5    7fd4e630a951bd4d40abdd5c2dac4de999980cc87b855414002caa4d724b78231a3f5880ed7c40c935a21b451d2da735193b79ccee7a2de2c192816c5665f75b  4     80    03c65811f5c05167d4730dddfaec55bcc9fce43b0a64d0b806fb599f9b5a873c0f
4    0fab4191ae4c1c3e2dd3bfba4794192f2489010a9d7b72fb83aae7273d5cd81a53c1f6e64caabd60e00799f169b3a9e294f4b090da34e30b105a097f01a1e92d  1     20    02da9b70cc028c39c8706eb8f1f790821d3549f3c57cd9777d46bb6eca974a5ee1
3    b6eaa5455d06dae2f65963cbaf4315b3f11716c96ef7b638684673d4b015292b2552a5488639c6e2ac14a1c3b35ec61c1c399e551d4978e7dcd1b983f11f99d6  1     20    02b613a3e8ad80655ed60cb1eb016905f3e893f0325ee4937ed23f3c74b61f3aea
2    40ad149288cc1a64219de7083c8dae6a57d9a4577458726119ef44c1e96df76403442c6fd81ae5a7c3cad288405825f59dc0c3aa41322da5959a4541480ce139  5     5     02da9b70cc028c39c8706eb8f1f790821d3549f3c57cd9777d46bb6eca974a5ee1
1    e2ec653e824927334587908771f376a02f828cd65cd4f204d956d1a85771b7a215094f327c5caaffdc6444d157c724dd2dcb36b4dfd36aa6e0fab9fa01ee7d82  2     2     02b613a3e8ad80655ed60cb1eb016905f3e893f0325ee4937ed23f3c74b61f3aea
0    e29d4860879a2eee823868138dcd0d2b2b2b5ebdd28466c9578c35d82bbe1c7263f3a3d8c720d642a601e0fd4f1fa2705d74ed36f4f882a0157f8655ba5dbb01  4     12    02b613a3e8ad80655ed60cb1eb016905f3e893f0325ee4937ed23f3c74b61f3aea
